Date/Time,Counts
02/Jun/23 22:02:00,23
02/Jun/23 22:03:00,20
02/Jun/23 22:04:00,17
02/Jun/23 22:05:00,16
02/Jun/23 22:06:00,20
02/Jun/23 22:08:09,25
02/Jun/23 22:09:09,24
02/Jun/23 22:10:09,15
02/Jun/23 22:11:09,21
02/Jun/23 22:12:09,17
02/Jun/23 22:13:09,18
02/Jun/23 22:14:09,14
02/Jun/23 22:15:09,25
02/Jun/23 22:16:09,16
02/Jun/23 22:17:09,20
02/Jun/23 22:18:09,22
02/Jun/23 22:19:09,23
02/Jun/23 22:20:09,18
02/Jun/23 22:21:09,18
02/Jun/23 22:22:09,26
02/Jun/23 22:23:09,22
02/Jun/23 22:24:09,15
02/Jun/23 22:25:09,17
02/Jun/23 22:26:09,22
02/Jun/23 22:27:09,28
02/Jun/23 22:28:09,28
02/Jun/23 22:29:09,16
02/Jun/23 22:30:09,29
02/Jun/23 22:31:09,28
02/Jun/23 22:32:09,19
02/Jun/23 22:33:09,30
02/Jun/23 22:34:09,23
02/Jun/23 22:35:09,29
02/Jun/23 22:36:09,22
02/Jun/23 22:37:09,18
02/Jun/23 22:38:09,21
02/Jun/23 22:39:09,23
02/Jun/23 22:40:09,18
02/Jun/23 22:41:09,11
02/Jun/23 22:42:09,16
02/Jun/23 22:43:09,20
02/Jun/23 22:44:09,16
02/Jun/23 22:45:09,16
02/Jun/23 22:46:09,20
02/Jun/23 22:47:09,19
02/Jun/23 22:48:09,24
02/Jun/23 22:49:09,18
02/Jun/23 22:50:09,20
02/Jun/23 22:51:09,19
02/Jun/23 22:52:09,18
02/Jun/23 22:53:09,16
02/Jun/23 22:54:09,15
02/Jun/23 22:55:09,21
02/Jun/23 22:56:09,15
02/Jun/23 22:57:09,25
02/Jun/23 22:58:09,17
02/Jun/23 22:59:09,20
02/Jun/23 23:00:09,25
02/Jun/23 23:01:09,24
02/Jun/23 23:02:09,22
02/Jun/23 23:03:09,19
02/Jun/23 23:04:09,20
02/Jun/23 23:05:09,11
02/Jun/23 23:06:09,19
02/Jun/23 23:08:16,24
02/Jun/23 23:09:16,13
02/Jun/23 23:10:16,17
02/Jun/23 23:11:16,25
02/Jun/23 23:12:16,16
02/Jun/23 23:13:16,22
02/Jun/23 23:14:16,16
02/Jun/23 23:15:16,27
02/Jun/23 23:16:16,24
02/Jun/23 23:17:16,23
02/Jun/23 23:18:16,20
02/Jun/23 23:19:16,26
02/Jun/23 23:20:16,16
02/Jun/23 23:21:16,19
02/Jun/23 23:22:16,16
02/Jun/23 23:23:16,16
02/Jun/23 23:24:16,24
02/Jun/23 23:25:16,19
02/Jun/23 23:26:16,20
02/Jun/23 23:27:16,15
02/Jun/23 23:28:16,15
02/Jun/23 23:29:16,25
02/Jun/23 23:30:16,17
02/Jun/23 23:31:16,17
02/Jun/23 23:32:16,25
02/Jun/23 23:33:16,25
02/Jun/23 23:34:16,21
02/Jun/23 23:35:16,24
02/Jun/23 23:36:16,22
02/Jun/23 23:37:16,23
02/Jun/23 23:38:16,21
02/Jun/23 23:39:16,16
02/Jun/23 23:40:16,16
02/Jun/23 23:41:16,21
02/Jun/23 23:42:16,15
02/Jun/23 23:43:16,27
02/Jun/23 23:44:16,26
02/Jun/23 23:45:16,25
02/Jun/23 23:46:16,13
02/Jun/23 23:47:16,21
02/Jun/23 23:48:16,17
02/Jun/23 23:49:16,18
02/Jun/23 23:50:16,21
02/Jun/23 23:51:16,33
02/Jun/23 23:52:16,18
02/Jun/23 23:53:16,14
02/Jun/23 23:54:16,17
02/Jun/23 23:55:16,21
02/Jun/23 23:56:16,22
02/Jun/23 23:57:16,19
02/Jun/23 23:58:16,23
02/Jun/23 23:59:16,22
02/Jun/23 24:00:16,20
02/Jun/23 24:01:16,21
02/Jun/23 24:02:16,23
02/Jun/23 24:03:16,24
02/Jun/23 24:04:16,23
02/Jun/23 24:05:16,25
02/Jun/23 24:06:16,15
03/Jun/23 00:08:23,16
03/Jun/23 00:09:23,19
03/Jun/23 00:10:23,19
03/Jun/23 00:11:23,26
03/Jun/23 00:12:23,26
03/Jun/23 00:13:23,14
03/Jun/23 00:14:23,18
03/Jun/23 00:15:23,21
03/Jun/23 00:16:23,18
03/Jun/23 00:17:23,19
03/Jun/23 00:18:23,26
03/Jun/23 00:19:23,15
03/Jun/23 00:20:23,21
03/Jun/23 00:21:23,17
03/Jun/23 00:22:23,19
03/Jun/23 00:23:23,12
03/Jun/23 00:24:23,20
03/Jun/23 00:25:23,15
03/Jun/23 00:26:23,18
03/Jun/23 00:27:23,14
03/Jun/23 00:28:23,23
03/Jun/23 00:29:23,21
03/Jun/23 00:30:23,23
03/Jun/23 00:31:23,23
03/Jun/23 00:32:23,15
03/Jun/23 00:33:23,21
03/Jun/23 00:34:23,18
03/Jun/23 00:35:23,20
03/Jun/23 00:36:23,14
03/Jun/23 00:37:23,20
03/Jun/23 00:38:23,24
03/Jun/23 00:39:23,17
03/Jun/23 00:40:23,18
03/Jun/23 00:41:23,15
03/Jun/23 00:42:23,14
03/Jun/23 00:43:23,24
03/Jun/23 00:44:23,24
03/Jun/23 00:45:23,18
03/Jun/23 00:46:23,29
03/Jun/23 00:47:23,18
03/Jun/23 00:48:23,23
03/Jun/23 00:49:23,19
03/Jun/23 00:50:23,19
03/Jun/23 00:51:23,13
03/Jun/23 00:52:23,15
03/Jun/23 00:53:23,12
03/Jun/23 00:54:23,21
03/Jun/23 00:55:23,11
03/Jun/23 00:56:23,20
03/Jun/23 00:57:23,20
03/Jun/23 00:58:23,17
03/Jun/23 00:59:23,23
03/Jun/23 01:00:23,22
03/Jun/23 01:01:23,15
03/Jun/23 01:02:23,21
03/Jun/23 01:03:23,21
03/Jun/23 01:04:23,23
03/Jun/23 01:05:23,20
03/Jun/23 01:06:23,15
03/Jun/23 01:08:29,13
03/Jun/23 01:09:29,17
03/Jun/23 01:10:29,20
03/Jun/23 01:11:29,20
03/Jun/23 01:12:29,18
03/Jun/23 01:13:29,14
03/Jun/23 01:14:29,32
03/Jun/23 01:15:29,18
03/Jun/23 01:16:29,23
03/Jun/23 01:17:29,17
03/Jun/23 01:18:29,19
03/Jun/23 01:19:29,24
03/Jun/23 01:20:29,21
03/Jun/23 01:21:29,11
03/Jun/23 01:22:29,22
03/Jun/23 01:23:29,21
03/Jun/23 01:24:29,23
03/Jun/23 01:25:29,24
03/Jun/23 01:26:29,20
03/Jun/23 01:27:29,17
03/Jun/23 01:28:29,23
03/Jun/23 01:29:29,21
03/Jun/23 01:30:29,17
03/Jun/23 01:31:29,20
03/Jun/23 01:32:29,21
03/Jun/23 01:33:29,21
03/Jun/23 01:34:29,16
03/Jun/23 01:35:29,23
03/Jun/23 01:36:29,22
03/Jun/23 01:37:29,19
03/Jun/23 01:38:29,29
03/Jun/23 01:39:29,23
03/Jun/23 01:40:29,17
03/Jun/23 01:41:29,29
03/Jun/23 01:42:29,21
03/Jun/23 01:43:29,19
03/Jun/23 01:44:29,18
03/Jun/23 01:45:29,15
03/Jun/23 01:46:29,21
03/Jun/23 01:47:29,20
03/Jun/23 01:48:29,9
03/Jun/23 01:49:29,25
03/Jun/23 01:50:29,19
03/Jun/23 01:51:29,26
03/Jun/23 01:52:29,23
03/Jun/23 01:53:29,17
03/Jun/23 01:54:29,13
03/Jun/23 01:55:29,30
03/Jun/23 01:56:29,23
03/Jun/23 01:57:29,19
03/Jun/23 01:58:29,19
03/Jun/23 01:59:29,20
03/Jun/23 02:00:29,15
03/Jun/23 02:01:29,26
03/Jun/23 02:02:29,17
03/Jun/23 02:03:29,15
03/Jun/23 02:04:29,17
03/Jun/23 02:05:29,17
03/Jun/23 02:06:29,15
03/Jun/23 02:08:35,17
03/Jun/23 02:09:35,12
03/Jun/23 02:10:35,14
03/Jun/23 02:11:35,15
03/Jun/23 02:12:35,22
03/Jun/23 02:13:35,12
03/Jun/23 02:14:35,20
03/Jun/23 02:15:35,22
03/Jun/23 02:16:35,17
03/Jun/23 02:17:35,17
03/Jun/23 02:18:35,27
03/Jun/23 02:19:35,29
03/Jun/23 02:20:35,16
03/Jun/23 02:21:35,21
03/Jun/23 02:22:35,24
03/Jun/23 02:23:35,17
03/Jun/23 02:24:35,18
03/Jun/23 02:25:35,14
03/Jun/23 02:26:35,27
03/Jun/23 02:27:35,26
03/Jun/23 02:28:35,10
03/Jun/23 02:29:35,15
03/Jun/23 02:30:35,14
03/Jun/23 02:31:35,18
03/Jun/23 02:32:35,25
03/Jun/23 02:33:35,18
03/Jun/23 02:34:35,21
03/Jun/23 02:35:35,23
03/Jun/23 02:36:35,22
03/Jun/23 02:37:35,22
03/Jun/23 02:38:35,23
03/Jun/23 02:39:35,17
03/Jun/23 02:40:35,20
03/Jun/23 02:41:35,25
03/Jun/23 02:42:35,15
03/Jun/23 02:43:35,17
03/Jun/23 02:44:35,16
03/Jun/23 02:45:35,23
03/Jun/23 02:46:35,25
03/Jun/23 02:47:35,29
03/Jun/23 02:48:35,26
03/Jun/23 02:49:35,32
03/Jun/23 02:50:35,36
03/Jun/23 02:51:35,18
03/Jun/23 02:52:35,22
03/Jun/23 02:53:35,22
03/Jun/23 02:54:35,16
03/Jun/23 02:55:35,18
03/Jun/23 02:56:35,21
03/Jun/23 02:57:35,22
03/Jun/23 02:58:35,19
03/Jun/23 02:59:35,19
03/Jun/23 03:00:35,17
03/Jun/23 03:01:35,12
03/Jun/23 03:02:35,22
03/Jun/23 03:03:35,17
03/Jun/23 03:04:35,18
03/Jun/23 03:05:35,20
03/Jun/23 03:06:35,23
03/Jun/23 03:08:42,10
03/Jun/23 03:09:42,24
03/Jun/23 03:10:42,24
03/Jun/23 03:11:42,20
03/Jun/23 03:12:42,18
03/Jun/23 03:13:42,26
03/Jun/23 03:14:42,24
03/Jun/23 03:15:42,22
03/Jun/23 03:16:42,29
03/Jun/23 03:17:42,17
03/Jun/23 03:18:42,16
03/Jun/23 03:19:42,18
03/Jun/23 03:20:42,24
03/Jun/23 03:21:42,28
03/Jun/23 03:22:42,18
03/Jun/23 03:23:42,15
03/Jun/23 03:24:42,17
03/Jun/23 03:25:42,24
03/Jun/23 03:26:42,19
03/Jun/23 03:27:42,22
03/Jun/23 03:28:42,22
03/Jun/23 03:29:42,15
03/Jun/23 03:30:42,15
03/Jun/23 03:31:42,17
03/Jun/23 03:32:42,28
03/Jun/23 03:33:42,15
03/Jun/23 03:34:42,23
03/Jun/23 03:35:42,24
03/Jun/23 03:36:42,20
03/Jun/23 03:37:42,21
03/Jun/23 03:38:42,20
03/Jun/23 03:39:42,20
03/Jun/23 03:40:42,15
03/Jun/23 03:41:42,20
03/Jun/23 03:42:42,26
03/Jun/23 03:43:42,20
03/Jun/23 03:44:42,18
03/Jun/23 03:45:42,13
03/Jun/23 03:46:42,16
03/Jun/23 03:47:42,21
03/Jun/23 03:48:42,23
03/Jun/23 03:49:42,19
03/Jun/23 03:50:42,21
03/Jun/23 03:51:42,15
03/Jun/23 03:52:42,24
03/Jun/23 03:53:42,18
03/Jun/23 03:54:42,19
03/Jun/23 03:55:42,21
03/Jun/23 03:56:42,13
03/Jun/23 03:57:42,23
03/Jun/23 03:58:42,21
03/Jun/23 03:59:42,29
03/Jun/23 04:00:42,16
03/Jun/23 04:01:42,14
03/Jun/23 04:02:42,23
03/Jun/23 04:03:42,19
03/Jun/23 04:04:42,19
03/Jun/23 04:05:42,16
03/Jun/23 04:06:42,21
03/Jun/23 04:08:48,25
03/Jun/23 04:09:48,26
03/Jun/23 04:10:48,18
03/Jun/23 04:11:48,31
03/Jun/23 04:12:48,22
03/Jun/23 04:13:48,20
03/Jun/23 04:14:48,21
03/Jun/23 04:15:48,15
03/Jun/23 04:16:48,27
03/Jun/23 04:17:48,18
03/Jun/23 04:18:48,26
03/Jun/23 04:19:48,15
03/Jun/23 04:20:48,22
03/Jun/23 04:21:48,16
03/Jun/23 04:22:48,20
03/Jun/23 04:23:48,23
03/Jun/23 04:24:48,17
03/Jun/23 04:25:48,17
03/Jun/23 04:26:48,23
03/Jun/23 04:27:48,18
03/Jun/23 04:28:48,13
03/Jun/23 04:29:48,16
03/Jun/23 04:30:48,22
03/Jun/23 04:31:48,16
03/Jun/23 04:32:48,26
03/Jun/23 04:33:48,13
03/Jun/23 04:34:48,30
03/Jun/23 04:35:48,18
03/Jun/23 04:36:48,21
03/Jun/23 04:37:48,19
03/Jun/23 04:38:48,22
03/Jun/23 04:39:48,26
03/Jun/23 04:40:48,18
03/Jun/23 04:41:48,23
03/Jun/23 04:42:48,27
03/Jun/23 04:43:48,22
03/Jun/23 04:44:48,16
03/Jun/23 04:45:48,29
03/Jun/23 04:46:48,18
03/Jun/23 04:47:48,21
03/Jun/23 04:48:48,12
03/Jun/23 04:49:48,25
03/Jun/23 04:50:48,20
03/Jun/23 04:51:48,18
03/Jun/23 04:52:48,26
03/Jun/23 04:53:48,13
03/Jun/23 04:54:48,26
03/Jun/23 04:55:48,23
03/Jun/23 04:56:48,20
03/Jun/23 04:57:48,24
03/Jun/23 04:58:48,17
03/Jun/23 04:59:48,24
03/Jun/23 05:00:48,18
03/Jun/23 05:01:48,17
03/Jun/23 05:02:48,24
03/Jun/23 05:03:48,17
03/Jun/23 05:04:48,21
03/Jun/23 05:05:48,22
03/Jun/23 05:06:48,22
03/Jun/23 05:08:55,19
03/Jun/23 05:09:55,13
03/Jun/23 05:10:55,14
03/Jun/23 05:11:55,29
03/Jun/23 05:12:55,24
03/Jun/23 05:13:55,27
03/Jun/23 05:14:55,22
03/Jun/23 05:15:55,21
03/Jun/23 05:16:55,26
03/Jun/23 05:17:55,20
03/Jun/23 05:18:55,31
03/Jun/23 05:19:55,28
03/Jun/23 05:20:55,27
03/Jun/23 05:21:55,23
03/Jun/23 05:22:55,24
03/Jun/23 05:23:55,18
03/Jun/23 05:24:55,17
03/Jun/23 05:25:55,20
03/Jun/23 05:26:55,31
03/Jun/23 05:27:55,23
03/Jun/23 05:28:55,19
03/Jun/23 05:29:55,19
03/Jun/23 05:30:55,17
03/Jun/23 05:31:55,12
03/Jun/23 05:32:55,18
03/Jun/23 05:33:55,16
03/Jun/23 05:34:55,12
03/Jun/23 05:35:55,16
03/Jun/23 05:36:55,20
03/Jun/23 05:37:55,17
03/Jun/23 05:38:55,19
03/Jun/23 05:39:55,21
03/Jun/23 05:40:55,19
03/Jun/23 05:41:55,17
03/Jun/23 05:42:55,25
03/Jun/23 05:43:55,18
03/Jun/23 05:44:55,19
03/Jun/23 05:45:55,18
03/Jun/23 05:46:55,19
03/Jun/23 05:47:55,15
03/Jun/23 05:48:55,18
03/Jun/23 05:49:55,22
03/Jun/23 05:50:55,17
03/Jun/23 05:51:55,18
03/Jun/23 05:52:55,17
03/Jun/23 05:53:55,19
03/Jun/23 05:54:55,22
03/Jun/23 05:55:55,22
03/Jun/23 05:56:55,19
03/Jun/23 05:57:55,17
03/Jun/23 05:58:55,24
03/Jun/23 05:59:55,17
03/Jun/23 06:00:55,12
03/Jun/23 06:01:55,14
03/Jun/23 06:02:55,21
03/Jun/23 06:03:55,13
03/Jun/23 06:04:55,20
03/Jun/23 06:05:55,9
03/Jun/23 06:06:55,17
03/Jun/23 06:09:01,18
03/Jun/23 06:10:01,18
03/Jun/23 06:11:01,19
03/Jun/23 06:12:01,19
03/Jun/23 06:13:01,16
03/Jun/23 06:14:01,25
03/Jun/23 06:15:01,22
03/Jun/23 06:16:01,25
03/Jun/23 06:17:01,26
03/Jun/23 06:18:01,26
03/Jun/23 06:19:01,14
03/Jun/23 06:20:01,21
03/Jun/23 06:21:01,16
03/Jun/23 06:22:01,19
03/Jun/23 06:23:01,13
03/Jun/23 06:24:01,18
03/Jun/23 06:25:01,24
03/Jun/23 06:26:01,17
03/Jun/23 06:27:01,16
03/Jun/23 06:28:01,18
03/Jun/23 06:29:01,12
03/Jun/23 06:30:01,19
03/Jun/23 06:31:01,22
03/Jun/23 06:32:01,20
03/Jun/23 06:33:01,28
03/Jun/23 06:34:01,18
03/Jun/23 06:35:01,19
03/Jun/23 06:36:01,14
03/Jun/23 06:37:01,19
03/Jun/23 06:38:01,22
03/Jun/23 06:39:01,18
03/Jun/23 06:40:01,28
03/Jun/23 06:41:01,16
03/Jun/23 06:42:01,25
03/Jun/23 06:43:01,21
03/Jun/23 06:44:01,20
03/Jun/23 06:45:01,22
03/Jun/23 06:46:01,22
03/Jun/23 06:47:01,18
03/Jun/23 06:48:01,23
03/Jun/23 06:49:01,15
03/Jun/23 06:50:01,16
03/Jun/23 06:51:01,22
03/Jun/23 06:52:01,20
03/Jun/23 06:53:01,16
03/Jun/23 06:54:01,22
03/Jun/23 06:55:01,17
03/Jun/23 06:56:01,20
03/Jun/23 06:57:01,15
03/Jun/23 06:58:01,19
03/Jun/23 06:59:01,17
03/Jun/23 07:00:01,14
03/Jun/23 07:01:01,16
03/Jun/23 07:02:01,30
03/Jun/23 07:03:01,13
03/Jun/23 07:04:01,18
03/Jun/23 07:05:01,21
03/Jun/23 07:06:01,21
03/Jun/23 07:07:01,23
03/Jun/23 07:09:08,29
03/Jun/23 07:10:08,18
03/Jun/23 07:11:08,17
03/Jun/23 07:12:08,22
03/Jun/23 07:13:08,23
03/Jun/23 07:14:08,18
03/Jun/23 07:15:08,21
03/Jun/23 07:16:08,27
03/Jun/23 07:17:08,24
03/Jun/23 07:18:08,21
03/Jun/23 07:19:08,23
03/Jun/23 07:20:08,17
03/Jun/23 07:21:08,11
03/Jun/23 07:22:08,27
03/Jun/23 07:23:08,11
03/Jun/23 07:24:08,15
03/Jun/23 07:25:08,13
03/Jun/23 07:26:08,14
03/Jun/23 07:27:08,22
03/Jun/23 07:28:08,31
03/Jun/23 07:29:08,23
03/Jun/23 07:30:08,27
03/Jun/23 07:31:08,27
03/Jun/23 07:32:08,16
03/Jun/23 07:33:08,18
03/Jun/23 07:34:08,20
03/Jun/23 07:35:08,18
03/Jun/23 07:36:08,14
03/Jun/23 07:37:08,22
03/Jun/23 07:38:08,21
03/Jun/23 07:39:08,20
03/Jun/23 07:40:08,22
03/Jun/23 07:41:08,20
03/Jun/23 07:42:08,22
03/Jun/23 07:43:08,25
03/Jun/23 07:44:08,21
03/Jun/23 07:45:08,14
03/Jun/23 07:46:08,23
03/Jun/23 07:47:08,25
03/Jun/23 07:48:08,13
03/Jun/23 07:49:08,21
03/Jun/23 07:50:08,20
03/Jun/23 07:51:08,14
03/Jun/23 07:52:08,21
03/Jun/23 07:53:08,18
03/Jun/23 07:54:08,21
03/Jun/23 07:55:08,23
03/Jun/23 07:56:08,23
03/Jun/23 07:57:08,19
03/Jun/23 07:58:08,14
03/Jun/23 07:59:08,28
03/Jun/23 08:00:08,17
03/Jun/23 08:01:08,22
03/Jun/23 08:02:08,20
03/Jun/23 08:03:08,29
03/Jun/23 08:04:08,17
03/Jun/23 08:05:08,27
03/Jun/23 08:06:08,22
03/Jun/23 08:07:08,16
03/Jun/23 08:09:14,19
03/Jun/23 08:10:14,18
03/Jun/23 08:11:14,20
03/Jun/23 08:12:14,18
03/Jun/23 08:13:14,18
03/Jun/23 08:14:14,17
03/Jun/23 08:15:14,20
03/Jun/23 08:16:14,20
03/Jun/23 08:17:14,18
03/Jun/23 08:18:14,14
03/Jun/23 08:19:14,21
03/Jun/23 08:20:14,25
03/Jun/23 08:21:14,29
03/Jun/23 08:22:14,20
03/Jun/23 08:23:14,24
03/Jun/23 08:24:14,15
03/Jun/23 08:25:14,28
03/Jun/23 08:26:14,26
03/Jun/23 08:27:14,19
03/Jun/23 08:28:14,15
03/Jun/23 08:29:14,21
03/Jun/23 08:30:14,21
03/Jun/23 08:31:14,19
03/Jun/23 08:32:14,18
03/Jun/23 08:33:14,12
03/Jun/23 08:34:14,18
03/Jun/23 08:35:14,15
03/Jun/23 08:36:14,10
03/Jun/23 08:37:14,20
03/Jun/23 08:38:14,24
03/Jun/23 08:39:14,20
03/Jun/23 08:40:14,16
03/Jun/23 08:41:14,20
03/Jun/23 08:42:14,22
03/Jun/23 08:43:14,29
03/Jun/23 08:44:14,19
03/Jun/23 08:45:14,24
03/Jun/23 08:46:14,19
03/Jun/23 08:47:14,15
03/Jun/23 08:48:14,16
03/Jun/23 08:49:14,22
03/Jun/23 08:50:14,32
03/Jun/23 08:51:14,24
03/Jun/23 08:52:14,18
03/Jun/23 08:53:14,17
03/Jun/23 08:54:14,22
03/Jun/23 08:55:14,23
03/Jun/23 08:56:14,33
03/Jun/23 08:57:14,19
03/Jun/23 08:58:14,20
03/Jun/23 08:59:14,19
03/Jun/23 09:00:14,15
03/Jun/23 09:01:14,20
03/Jun/23 09:02:14,24
03/Jun/23 09:03:14,24
03/Jun/23 09:04:14,22
03/Jun/23 09:05:14,19
03/Jun/23 09:06:14,23
03/Jun/23 09:07:14,23
03/Jun/23 09:09:21,21
03/Jun/23 09:10:21,16
03/Jun/23 09:11:21,20
03/Jun/23 09:12:21,24
03/Jun/23 09:13:21,18
03/Jun/23 09:14:21,24
03/Jun/23 09:15:21,19
03/Jun/23 09:16:21,23
03/Jun/23 09:17:21,24
03/Jun/23 09:18:21,26
03/Jun/23 09:19:21,16
03/Jun/23 09:20:21,20
03/Jun/23 09:21:21,23
03/Jun/23 09:22:21,25
03/Jun/23 09:23:21,14
03/Jun/23 09:24:21,25
03/Jun/23 09:25:21,18
03/Jun/23 09:26:21,26
03/Jun/23 09:27:21,14
03/Jun/23 09:28:21,26
03/Jun/23 09:29:21,11
03/Jun/23 09:30:21,13
03/Jun/23 09:31:21,20
03/Jun/23 09:32:21,16
03/Jun/23 09:33:21,27
03/Jun/23 09:34:21,17
03/Jun/23 09:35:21,28
03/Jun/23 09:36:21,15
03/Jun/23 09:37:21,23
03/Jun/23 09:38:21,16
03/Jun/23 09:39:21,26
03/Jun/23 09:40:21,17
03/Jun/23 09:41:21,18
03/Jun/23 09:42:21,26
03/Jun/23 09:43:21,20
03/Jun/23 09:44:21,14
03/Jun/23 09:45:21,22
03/Jun/23 09:46:21,20
03/Jun/23 09:47:21,17
03/Jun/23 09:48:21,22
03/Jun/23 09:49:21,19
03/Jun/23 09:50:21,19
03/Jun/23 09:51:21,25
03/Jun/23 09:52:21,19
03/Jun/23 09:53:21,20
03/Jun/23 09:54:21,17
03/Jun/23 09:55:21,18
03/Jun/23 09:56:21,24
03/Jun/23 09:57:21,17
03/Jun/23 09:58:21,8
03/Jun/23 09:59:21,23
03/Jun/23 10:00:21,24
03/Jun/23 10:01:21,24
03/Jun/23 10:02:21,28
03/Jun/23 10:03:21,22
03/Jun/23 10:04:21,20
03/Jun/23 10:05:21,20
03/Jun/23 10:06:21,18
03/Jun/23 10:07:21,26
03/Jun/23 10:09:28,15
03/Jun/23 10:10:28,13
03/Jun/23 10:11:28,30
03/Jun/23 10:12:28,27
03/Jun/23 10:13:28,24
03/Jun/23 10:14:28,23
03/Jun/23 10:15:28,16
03/Jun/23 10:16:28,15
03/Jun/23 10:17:28,22
03/Jun/23 10:18:28,11
03/Jun/23 10:19:28,29
03/Jun/23 10:20:28,22
03/Jun/23 10:21:28,10
03/Jun/23 10:22:28,17
03/Jun/23 10:23:28,19
03/Jun/23 10:24:28,21
03/Jun/23 10:25:28,24
03/Jun/23 10:26:28,26
03/Jun/23 10:27:28,14
03/Jun/23 10:28:28,26
03/Jun/23 10:29:28,20
03/Jun/23 10:30:28,17
03/Jun/23 10:31:28,24
03/Jun/23 10:32:28,22
03/Jun/23 10:33:28,19
03/Jun/23 10:34:28,21
03/Jun/23 10:35:28,18
03/Jun/23 10:36:28,20
03/Jun/23 10:37:28,20
03/Jun/23 10:38:28,13
03/Jun/23 10:39:28,25
03/Jun/23 10:40:28,29
03/Jun/23 10:41:28,14
03/Jun/23 10:42:28,22
03/Jun/23 10:43:28,15
03/Jun/23 10:44:28,17
03/Jun/23 10:45:28,23
03/Jun/23 10:46:28,19
03/Jun/23 10:47:28,21
03/Jun/23 10:48:28,17
03/Jun/23 10:49:28,25
03/Jun/23 10:50:28,20
03/Jun/23 10:51:28,18
03/Jun/23 10:52:28,24
03/Jun/23 10:53:28,27
03/Jun/23 10:54:28,16
03/Jun/23 10:55:28,16
03/Jun/23 10:56:28,27
