Date/Time,Counts
10/Jun/23 13:45:28,15
10/Jun/23 13:46:28,22
10/Jun/23 13:47:28,26
10/Jun/23 13:48:28,26
10/Jun/23 13:49:28,15
10/Jun/23 13:50:28,15
10/Jun/23 13:51:28,12
10/Jun/23 13:52:28,14
10/Jun/23 13:53:28,19
10/Jun/23 13:54:28,25
10/Jun/23 13:55:28,24
10/Jun/23 13:56:28,21
10/Jun/23 13:57:28,21
10/Jun/23 13:58:28,17
10/Jun/23 13:59:28,26
10/Jun/23 14:00:28,27
10/Jun/23 14:01:28,24
10/Jun/23 14:02:28,19
10/Jun/23 14:03:28,17
10/Jun/23 14:04:28,17
10/Jun/23 14:05:28,22
10/Jun/23 14:06:28,22
10/Jun/23 14:07:28,26
10/Jun/23 14:08:28,18
10/Jun/23 14:09:28,20
10/Jun/23 14:10:28,24
10/Jun/23 14:11:28,20
10/Jun/23 14:12:28,21
10/Jun/23 14:13:28,17
10/Jun/23 14:14:28,25
10/Jun/23 14:15:28,20
10/Jun/23 14:16:28,17
10/Jun/23 14:17:28,24
10/Jun/23 14:18:28,13
10/Jun/23 14:19:28,13
10/Jun/23 14:20:28,23
10/Jun/23 14:21:28,21
10/Jun/23 14:22:28,18
10/Jun/23 14:23:28,23
10/Jun/23 14:24:28,16
10/Jun/23 14:25:28,18
10/Jun/23 14:26:28,23
10/Jun/23 14:27:28,19
10/Jun/23 14:28:28,12
10/Jun/23 14:29:28,14
10/Jun/23 14:30:28,24
10/Jun/23 14:31:28,20
10/Jun/23 14:32:28,12
10/Jun/23 14:33:28,21
10/Jun/23 14:34:28,18
10/Jun/23 14:35:28,23
10/Jun/23 14:36:28,18
10/Jun/23 14:37:28,18
10/Jun/23 14:38:28,15
10/Jun/23 14:39:28,21
10/Jun/23 14:41:38,12
10/Jun/23 14:42:38,18
10/Jun/23 14:43:38,26
10/Jun/23 14:44:38,18
10/Jun/23 14:45:38,22
10/Jun/23 14:46:38,13
10/Jun/23 14:47:38,19
10/Jun/23 14:48:38,23
10/Jun/23 14:49:38,24
10/Jun/23 14:50:38,25
10/Jun/23 14:51:38,20
10/Jun/23 14:52:38,17
10/Jun/23 14:53:38,21
10/Jun/23 14:54:38,22
10/Jun/23 14:55:38,27
10/Jun/23 14:56:38,18
10/Jun/23 14:57:38,18
10/Jun/23 14:58:38,16
10/Jun/23 14:59:38,15
10/Jun/23 15:00:38,18
10/Jun/23 15:01:38,24
10/Jun/23 15:02:38,13
10/Jun/23 15:03:38,31
10/Jun/23 15:04:38,34
10/Jun/23 15:05:38,21
10/Jun/23 15:06:38,19
10/Jun/23 15:07:38,20
10/Jun/23 15:08:38,14
10/Jun/23 15:09:38,17
10/Jun/23 15:10:38,23
10/Jun/23 15:11:38,18
10/Jun/23 15:12:38,21
10/Jun/23 15:13:38,22
10/Jun/23 15:14:38,23
10/Jun/23 15:15:38,22
10/Jun/23 15:16:38,27
10/Jun/23 15:17:38,19
10/Jun/23 15:18:38,19
10/Jun/23 15:19:38,15
10/Jun/23 15:20:38,21
10/Jun/23 15:21:38,12
10/Jun/23 15:22:38,19
10/Jun/23 15:23:38,21
10/Jun/23 15:24:38,21
10/Jun/23 15:25:38,21
10/Jun/23 15:26:38,25
10/Jun/23 15:27:38,21
10/Jun/23 15:28:38,20
10/Jun/23 15:29:38,19
10/Jun/23 15:30:38,17
10/Jun/23 15:31:38,19
10/Jun/23 15:32:38,20
10/Jun/23 15:33:38,23
10/Jun/23 15:34:38,11
10/Jun/23 15:35:38,16
10/Jun/23 15:36:38,22
10/Jun/23 15:37:38,24
10/Jun/23 15:38:38,17
10/Jun/23 15:39:38,18
10/Jun/23 15:41:47,18
10/Jun/23 15:42:47,16
10/Jun/23 15:43:47,21
10/Jun/23 15:44:47,20
10/Jun/23 15:45:47,16
10/Jun/23 15:46:47,28
10/Jun/23 15:47:47,26
10/Jun/23 15:48:47,17
10/Jun/23 15:49:47,15
10/Jun/23 15:50:47,19
10/Jun/23 15:51:47,13
10/Jun/23 15:52:47,19
10/Jun/23 15:53:47,18
10/Jun/23 15:54:47,26
10/Jun/23 15:55:47,17
10/Jun/23 15:56:47,22
10/Jun/23 15:57:47,11
10/Jun/23 15:58:47,20
10/Jun/23 15:59:47,21
10/Jun/23 16:00:47,17
10/Jun/23 16:01:47,23
10/Jun/23 16:02:47,20
10/Jun/23 16:03:47,19
10/Jun/23 16:04:47,22
10/Jun/23 16:05:47,22
10/Jun/23 16:06:47,16
10/Jun/23 16:07:47,13
10/Jun/23 16:08:47,18
10/Jun/23 16:09:47,28
10/Jun/23 16:10:47,11
10/Jun/23 16:11:47,13
10/Jun/23 16:12:47,25
10/Jun/23 16:13:47,22
10/Jun/23 16:14:47,21
10/Jun/23 16:15:47,20
10/Jun/23 16:16:47,21
10/Jun/23 16:17:47,17
10/Jun/23 16:18:47,25
10/Jun/23 16:19:47,25
10/Jun/23 16:20:47,24
10/Jun/23 16:21:47,17
10/Jun/23 16:22:47,18
10/Jun/23 16:23:47,24
10/Jun/23 16:24:47,31
10/Jun/23 16:25:47,25
10/Jun/23 16:26:47,20
10/Jun/23 16:27:47,22
10/Jun/23 16:28:47,20
10/Jun/23 16:29:47,23
10/Jun/23 16:30:47,18
10/Jun/23 16:31:47,27
10/Jun/23 16:32:47,16
10/Jun/23 16:33:47,20
10/Jun/23 16:34:47,23
10/Jun/23 16:35:47,17
10/Jun/23 16:36:47,10
10/Jun/23 16:37:47,32
10/Jun/23 16:38:47,11
10/Jun/23 16:39:47,16
10/Jun/23 16:41:54,20
10/Jun/23 16:42:54,30
10/Jun/23 16:43:54,21
10/Jun/23 16:44:54,20
10/Jun/23 16:45:54,19
10/Jun/23 16:46:54,16
10/Jun/23 16:47:54,20
10/Jun/23 16:48:54,19
10/Jun/23 16:49:54,19
10/Jun/23 16:50:54,21
10/Jun/23 16:51:54,21
10/Jun/23 16:52:54,29
10/Jun/23 16:53:54,23
10/Jun/23 16:54:54,18
10/Jun/23 16:55:54,14
10/Jun/23 16:56:54,16
10/Jun/23 16:57:54,19
10/Jun/23 16:58:54,20
10/Jun/23 16:59:54,9
10/Jun/23 17:00:54,25
10/Jun/23 17:01:54,22
10/Jun/23 17:02:54,21
10/Jun/23 17:03:54,16
10/Jun/23 17:04:54,18
10/Jun/23 17:05:54,26
10/Jun/23 17:06:54,17
10/Jun/23 17:07:54,20
10/Jun/23 17:08:54,24
10/Jun/23 17:09:54,13
10/Jun/23 17:10:54,31
10/Jun/23 17:11:54,24
10/Jun/23 17:12:54,16
10/Jun/23 17:13:54,17
10/Jun/23 17:14:54,22
10/Jun/23 17:15:54,25
10/Jun/23 17:16:54,19
10/Jun/23 17:17:54,18
10/Jun/23 17:18:54,20
10/Jun/23 17:19:54,22
10/Jun/23 17:20:54,14
10/Jun/23 17:21:54,21
10/Jun/23 17:22:54,22
10/Jun/23 17:23:54,16
10/Jun/23 17:24:54,24
10/Jun/23 17:25:54,15
10/Jun/23 17:26:54,18
10/Jun/23 17:27:54,17
10/Jun/23 17:28:54,17
10/Jun/23 17:29:54,22
10/Jun/23 17:30:54,22
10/Jun/23 17:31:54,15
10/Jun/23 17:32:54,19
10/Jun/23 17:33:54,17
10/Jun/23 17:34:54,23
10/Jun/23 17:35:54,21
10/Jun/23 17:36:54,19
10/Jun/23 17:37:54,29
10/Jun/23 17:38:54,26
10/Jun/23 17:39:54,21
10/Jun/23 17:42:01,28
10/Jun/23 17:43:01,21
10/Jun/23 17:44:01,19
10/Jun/23 17:45:01,17
10/Jun/23 17:46:01,25
10/Jun/23 17:47:01,15
10/Jun/23 17:48:01,24
10/Jun/23 17:49:01,17
10/Jun/23 17:50:01,22
10/Jun/23 17:51:01,25
10/Jun/23 17:52:01,20
10/Jun/23 17:53:01,26
10/Jun/23 17:54:01,12
10/Jun/23 17:55:01,14
10/Jun/23 17:56:01,16
10/Jun/23 17:57:01,22
10/Jun/23 17:58:01,25
10/Jun/23 17:59:01,15
10/Jun/23 18:00:01,21
10/Jun/23 18:01:01,21
10/Jun/23 18:02:01,26
10/Jun/23 18:03:01,19
10/Jun/23 18:04:01,23
10/Jun/23 18:05:01,22
10/Jun/23 18:06:01,25
10/Jun/23 18:07:01,18
10/Jun/23 18:08:01,18
10/Jun/23 18:09:01,15
10/Jun/23 18:10:01,24
10/Jun/23 18:11:01,28
10/Jun/23 18:12:01,20
10/Jun/23 18:13:01,12
10/Jun/23 18:14:01,12
10/Jun/23 18:15:01,24
10/Jun/23 18:16:01,23
10/Jun/23 18:17:01,23
10/Jun/23 18:18:01,23
10/Jun/23 18:19:01,15
10/Jun/23 18:20:01,24
10/Jun/23 18:21:01,19
10/Jun/23 18:22:01,21
10/Jun/23 18:23:01,17
10/Jun/23 18:24:01,26
10/Jun/23 18:25:01,15
10/Jun/23 18:26:01,18
10/Jun/23 18:27:01,25
10/Jun/23 18:28:01,13
10/Jun/23 18:29:01,16
10/Jun/23 18:30:01,14
10/Jun/23 18:31:01,14
10/Jun/23 18:32:01,23
10/Jun/23 18:33:01,21
10/Jun/23 18:34:01,20
10/Jun/23 18:35:01,21
10/Jun/23 18:36:01,16
10/Jun/23 18:37:01,23
10/Jun/23 18:38:01,23
10/Jun/23 18:39:01,14
10/Jun/23 18:40:01,21
10/Jun/23 18:42:08,17
10/Jun/23 18:43:08,23
10/Jun/23 18:44:08,24
10/Jun/23 18:45:08,19
10/Jun/23 18:46:08,30
10/Jun/23 18:47:08,21
10/Jun/23 18:48:08,10
10/Jun/23 18:49:08,15
10/Jun/23 18:50:08,19
10/Jun/23 18:51:08,19
10/Jun/23 18:52:08,11
10/Jun/23 18:53:08,16
10/Jun/23 18:54:08,16
10/Jun/23 18:55:08,22
10/Jun/23 18:56:08,20
10/Jun/23 18:57:08,9
10/Jun/23 18:58:08,18
10/Jun/23 18:59:08,19
10/Jun/23 19:00:08,15
10/Jun/23 19:01:08,26
10/Jun/23 19:02:08,23
10/Jun/23 19:03:08,24
10/Jun/23 19:04:08,17
10/Jun/23 19:05:08,18
10/Jun/23 19:06:08,17
10/Jun/23 19:07:08,19
10/Jun/23 19:08:08,20
10/Jun/23 19:09:08,21
10/Jun/23 19:10:08,25
10/Jun/23 19:11:08,23
10/Jun/23 19:12:08,22
10/Jun/23 19:13:08,26
10/Jun/23 19:14:08,21
10/Jun/23 19:15:08,21
10/Jun/23 19:16:08,9
10/Jun/23 19:17:08,17
10/Jun/23 19:18:08,30
10/Jun/23 19:19:08,14
10/Jun/23 19:20:08,18
10/Jun/23 19:21:08,17
10/Jun/23 19:22:08,16
10/Jun/23 19:23:08,24
10/Jun/23 19:24:08,14
10/Jun/23 19:25:08,24
10/Jun/23 19:26:08,26
10/Jun/23 19:27:08,19
10/Jun/23 19:28:08,19
10/Jun/23 19:29:08,16
10/Jun/23 19:30:08,22
10/Jun/23 19:31:08,16
10/Jun/23 19:32:08,25
10/Jun/23 19:33:08,22
10/Jun/23 19:34:08,23
10/Jun/23 19:35:08,12
10/Jun/23 19:36:08,18
10/Jun/23 19:37:08,22
10/Jun/23 19:38:08,18
10/Jun/23 19:39:08,22
10/Jun/23 19:40:08,12
10/Jun/23 19:42:15,21
10/Jun/23 19:43:15,19
10/Jun/23 19:44:15,16
10/Jun/23 19:45:15,14
10/Jun/23 19:46:15,20
10/Jun/23 19:47:15,19
10/Jun/23 19:48:15,20
10/Jun/23 19:49:15,15
10/Jun/23 19:50:15,8
10/Jun/23 19:51:15,30
10/Jun/23 19:52:15,22
10/Jun/23 19:53:15,13
10/Jun/23 19:54:15,17
10/Jun/23 19:55:15,23
10/Jun/23 19:56:15,28
10/Jun/23 19:57:15,12
10/Jun/23 19:58:15,23
10/Jun/23 19:59:15,26
10/Jun/23 20:00:15,16
10/Jun/23 20:01:15,17
10/Jun/23 20:02:15,21
10/Jun/23 20:03:15,17
10/Jun/23 20:04:15,9
10/Jun/23 20:05:15,14
10/Jun/23 20:06:15,17
10/Jun/23 20:07:15,29
10/Jun/23 20:08:15,19
10/Jun/23 20:09:15,24
10/Jun/23 20:10:15,18
10/Jun/23 20:11:15,25
10/Jun/23 20:12:15,23
10/Jun/23 20:13:15,16
10/Jun/23 20:14:15,20
10/Jun/23 20:15:15,20
10/Jun/23 20:16:15,15
10/Jun/23 20:17:15,22
10/Jun/23 20:18:15,24
10/Jun/23 20:19:15,17
10/Jun/23 20:20:15,17
10/Jun/23 20:21:15,18
10/Jun/23 20:22:15,19
10/Jun/23 20:23:15,17
10/Jun/23 20:24:15,21
10/Jun/23 20:25:15,13
10/Jun/23 20:26:15,12
10/Jun/23 20:27:15,12
10/Jun/23 20:28:15,19
10/Jun/23 20:29:15,21
10/Jun/23 20:30:15,16
10/Jun/23 20:31:15,24
10/Jun/23 20:32:15,26
10/Jun/23 20:33:15,18
10/Jun/23 20:34:15,19
10/Jun/23 20:35:15,18
10/Jun/23 20:36:15,18
10/Jun/23 20:37:15,17
10/Jun/23 20:38:15,25
10/Jun/23 20:39:15,21
10/Jun/23 20:40:15,17
10/Jun/23 20:42:21,23
10/Jun/23 20:43:21,21
10/Jun/23 20:44:21,21
10/Jun/23 20:45:21,17
10/Jun/23 20:46:21,16
10/Jun/23 20:47:21,24
10/Jun/23 20:48:21,27
10/Jun/23 20:49:21,17
10/Jun/23 20:50:21,22
10/Jun/23 20:51:21,15
10/Jun/23 20:52:21,18
10/Jun/23 20:53:21,17
10/Jun/23 20:54:21,22
10/Jun/23 20:55:21,15
10/Jun/23 20:56:21,28
10/Jun/23 20:57:21,18
10/Jun/23 20:58:21,20
10/Jun/23 20:59:21,12
10/Jun/23 21:00:21,19
10/Jun/23 21:01:21,18
10/Jun/23 21:02:21,17
10/Jun/23 21:03:21,20
10/Jun/23 21:04:21,16
10/Jun/23 21:05:21,15
10/Jun/23 21:06:21,21
10/Jun/23 21:07:21,19
10/Jun/23 21:08:21,22
10/Jun/23 21:09:21,19
10/Jun/23 21:10:21,20
10/Jun/23 21:11:21,16
10/Jun/23 21:12:21,12
10/Jun/23 21:13:21,13
10/Jun/23 21:14:21,20
10/Jun/23 21:15:21,19
10/Jun/23 21:16:21,22
10/Jun/23 21:17:21,23
10/Jun/23 21:18:21,22
10/Jun/23 21:19:21,17
10/Jun/23 21:20:21,19
10/Jun/23 21:21:21,14
10/Jun/23 21:22:21,21
10/Jun/23 21:23:21,22
10/Jun/23 21:24:21,21
10/Jun/23 21:25:21,28
10/Jun/23 21:26:21,24
10/Jun/23 21:27:21,21
10/Jun/23 21:28:21,23
10/Jun/23 21:29:21,23
10/Jun/23 21:30:21,18
10/Jun/23 21:31:21,18
10/Jun/23 21:32:21,15
10/Jun/23 21:33:21,22
10/Jun/23 21:34:21,28
10/Jun/23 21:35:21,26
10/Jun/23 21:36:21,14
10/Jun/23 21:37:21,14
10/Jun/23 21:38:21,20
10/Jun/23 21:39:21,20
10/Jun/23 21:40:21,20
10/Jun/23 21:42:29,29
10/Jun/23 21:43:29,20
10/Jun/23 21:44:29,20
10/Jun/23 21:45:29,21
10/Jun/23 21:46:29,20
10/Jun/23 21:47:29,19
10/Jun/23 21:48:29,19
10/Jun/23 21:49:29,15
10/Jun/23 21:50:29,26
10/Jun/23 21:51:29,18
10/Jun/23 21:52:29,25
10/Jun/23 21:53:29,21
10/Jun/23 21:54:29,14
10/Jun/23 21:55:29,23
10/Jun/23 21:56:29,18
10/Jun/23 21:57:29,27
10/Jun/23 21:58:29,20
10/Jun/23 21:59:29,18
10/Jun/23 22:00:29,21
10/Jun/23 22:01:29,23
10/Jun/23 22:02:29,22
10/Jun/23 22:03:29,21
10/Jun/23 22:04:29,21
10/Jun/23 22:05:29,26
10/Jun/23 22:06:29,27
10/Jun/23 22:07:29,15
10/Jun/23 22:08:29,23
10/Jun/23 22:09:29,16
10/Jun/23 22:10:29,25
10/Jun/23 22:11:29,24
10/Jun/23 22:12:29,21
10/Jun/23 22:13:29,22
10/Jun/23 22:14:29,23
10/Jun/23 22:15:29,18
10/Jun/23 22:16:29,18
10/Jun/23 22:17:29,26
10/Jun/23 22:18:29,19
10/Jun/23 22:19:29,16
10/Jun/23 22:20:29,17
10/Jun/23 22:21:29,13
10/Jun/23 22:22:29,13
10/Jun/23 22:23:29,13
10/Jun/23 22:24:29,23
10/Jun/23 22:25:29,16
10/Jun/23 22:26:29,19
10/Jun/23 22:27:29,13
10/Jun/23 22:28:29,21
10/Jun/23 22:29:29,20
10/Jun/23 22:30:29,14
10/Jun/23 22:31:29,21
10/Jun/23 22:32:29,22
10/Jun/23 22:33:29,18
10/Jun/23 22:34:29,19
10/Jun/23 22:35:29,17
10/Jun/23 22:36:29,14
10/Jun/23 22:37:29,19
10/Jun/23 22:38:29,13
10/Jun/23 22:39:29,26
10/Jun/23 22:40:29,28
10/Jun/23 22:42:35,18
10/Jun/23 22:43:35,22
10/Jun/23 22:44:35,13
10/Jun/23 22:45:35,21
10/Jun/23 22:46:35,23
10/Jun/23 22:47:35,16
10/Jun/23 22:48:35,15
10/Jun/23 22:49:35,13
10/Jun/23 22:50:35,18
10/Jun/23 22:51:35,16
10/Jun/23 22:52:35,21
10/Jun/23 22:53:35,25
10/Jun/23 22:54:35,18
10/Jun/23 22:55:35,21
10/Jun/23 22:56:35,19
10/Jun/23 22:57:35,15
10/Jun/23 22:58:35,21
10/Jun/23 22:59:35,14
10/Jun/23 23:00:35,21
10/Jun/23 23:01:35,28
10/Jun/23 23:02:35,17
10/Jun/23 23:03:35,19
10/Jun/23 23:04:35,24
10/Jun/23 23:05:35,20
10/Jun/23 23:06:35,25
10/Jun/23 23:07:35,24
10/Jun/23 23:08:35,19
10/Jun/23 23:09:35,24
10/Jun/23 23:10:35,25
10/Jun/23 23:11:35,22
10/Jun/23 23:12:35,20
10/Jun/23 23:13:35,15
10/Jun/23 23:14:35,17
10/Jun/23 23:15:35,12
10/Jun/23 23:16:35,25
10/Jun/23 23:17:35,24
10/Jun/23 23:18:35,22
10/Jun/23 23:19:35,20
10/Jun/23 23:20:35,27
10/Jun/23 23:21:35,22
10/Jun/23 23:22:35,18
10/Jun/23 23:23:35,19
10/Jun/23 23:24:35,28
10/Jun/23 23:25:35,22
10/Jun/23 23:26:35,19
10/Jun/23 23:27:35,16
10/Jun/23 23:28:35,20
10/Jun/23 23:29:35,21
10/Jun/23 23:30:35,19
10/Jun/23 23:31:35,21
10/Jun/23 23:32:35,17
10/Jun/23 23:33:35,15
10/Jun/23 23:34:35,18
10/Jun/23 23:35:35,17
10/Jun/23 23:36:35,19
10/Jun/23 23:37:35,25
10/Jun/23 23:38:35,21
10/Jun/23 23:39:35,17
10/Jun/23 23:40:35,16
10/Jun/23 23:42:42,20
10/Jun/23 23:43:42,20
10/Jun/23 23:44:42,18
10/Jun/23 23:45:42,18
10/Jun/23 23:46:42,21
10/Jun/23 23:47:42,24
10/Jun/23 23:48:42,16
10/Jun/23 23:49:42,16
10/Jun/23 23:50:42,23
10/Jun/23 23:51:42,19
10/Jun/23 23:52:42,23
10/Jun/23 23:53:42,21
10/Jun/23 23:54:42,19
10/Jun/23 23:55:42,18
10/Jun/23 23:56:42,29
10/Jun/23 23:57:42,15
10/Jun/23 23:58:42,17
10/Jun/23 23:59:42,15
10/Jun/23 24:00:42,18
10/Jun/23 24:01:42,20
10/Jun/23 24:02:42,16
10/Jun/23 24:03:42,16
10/Jun/23 24:04:42,21
10/Jun/23 24:05:42,19
10/Jun/23 24:06:42,17
10/Jun/23 24:07:42,17
10/Jun/23 24:08:42,28
10/Jun/23 24:09:42,19
10/Jun/23 24:10:42,16
10/Jun/23 24:11:42,9
10/Jun/23 24:12:42,14
10/Jun/23 24:13:42,23
10/Jun/23 24:14:42,20
10/Jun/23 24:15:42,11
10/Jun/23 24:16:42,16
10/Jun/23 24:17:42,23
10/Jun/23 24:18:42,26
10/Jun/23 24:19:42,21
10/Jun/23 24:20:42,17
10/Jun/23 24:21:42,20
10/Jun/23 24:22:42,17
10/Jun/23 24:23:42,27
10/Jun/23 24:24:42,21
10/Jun/23 24:25:42,15
10/Jun/23 24:26:42,27
10/Jun/23 24:27:42,17
10/Jun/23 24:28:42,18
10/Jun/23 24:29:42,21
10/Jun/23 24:30:42,25
10/Jun/23 24:31:42,19
10/Jun/23 24:32:42,14
10/Jun/23 24:33:42,19
10/Jun/23 24:34:42,13
10/Jun/23 24:35:42,22
10/Jun/23 24:36:42,15
10/Jun/23 24:37:42,14
10/Jun/23 24:38:42,24
10/Jun/23 24:39:42,20
10/Jun/23 24:40:42,16
11/Jun/23 00:42:49,15
11/Jun/23 00:43:49,27
11/Jun/23 00:44:49,15
11/Jun/23 00:45:49,23
11/Jun/23 00:46:49,20
11/Jun/23 00:47:49,18
11/Jun/23 00:48:49,18
11/Jun/23 00:49:49,24
11/Jun/23 00:50:49,14
11/Jun/23 00:51:49,20
11/Jun/23 00:52:49,16
11/Jun/23 00:53:49,23
11/Jun/23 00:54:49,21
11/Jun/23 00:55:49,17
11/Jun/23 00:56:49,18
11/Jun/23 00:57:49,16
11/Jun/23 00:58:49,16
11/Jun/23 00:59:49,22
11/Jun/23 01:00:49,18
11/Jun/23 01:01:49,16
11/Jun/23 01:02:49,17
11/Jun/23 01:03:49,23
11/Jun/23 01:04:49,25
11/Jun/23 01:05:49,26
11/Jun/23 01:06:49,20
11/Jun/23 01:07:49,26
11/Jun/23 01:08:49,11
11/Jun/23 01:09:49,19
11/Jun/23 01:10:49,12
11/Jun/23 01:11:49,21
11/Jun/23 01:12:49,14
11/Jun/23 01:13:49,21
11/Jun/23 01:14:49,17
11/Jun/23 01:15:49,16
11/Jun/23 01:16:49,16
11/Jun/23 01:17:49,17
11/Jun/23 01:18:49,18
11/Jun/23 01:19:49,17
11/Jun/23 01:20:49,17
11/Jun/23 01:21:49,21
11/Jun/23 01:22:49,21
11/Jun/23 01:23:49,19
11/Jun/23 01:24:49,14
11/Jun/23 01:25:49,30
11/Jun/23 01:26:49,19
11/Jun/23 01:27:49,22
11/Jun/23 01:28:49,27
11/Jun/23 01:29:49,10
11/Jun/23 01:30:49,20
11/Jun/23 01:31:49,19
11/Jun/23 01:32:49,18
11/Jun/23 01:33:49,21
11/Jun/23 01:34:49,25
11/Jun/23 01:35:49,16
11/Jun/23 01:36:49,13
11/Jun/23 01:37:49,16
11/Jun/23 01:38:49,33
11/Jun/23 01:39:49,22
11/Jun/23 01:40:49,22
11/Jun/23 01:42:56,23
11/Jun/23 01:43:56,21
11/Jun/23 01:44:56,29
11/Jun/23 01:45:56,13
11/Jun/23 01:46:56,22
11/Jun/23 01:47:56,31
11/Jun/23 01:48:56,22
11/Jun/23 01:49:56,19
11/Jun/23 01:50:56,22
11/Jun/23 01:51:56,20
11/Jun/23 01:52:56,14
11/Jun/23 01:53:56,17
11/Jun/23 01:54:56,13
11/Jun/23 01:55:56,12
11/Jun/23 01:56:56,25
11/Jun/23 01:57:56,7
11/Jun/23 01:58:56,17
11/Jun/23 01:59:56,16
11/Jun/23 02:00:56,30
11/Jun/23 02:01:56,19
11/Jun/23 02:02:56,19
11/Jun/23 02:03:56,22
11/Jun/23 02:04:56,17
11/Jun/23 02:05:56,13
11/Jun/23 02:06:56,19
11/Jun/23 02:07:56,14
11/Jun/23 02:08:56,20
11/Jun/23 02:09:56,18
11/Jun/23 02:10:56,14
11/Jun/23 02:11:56,32
11/Jun/23 02:12:56,27
11/Jun/23 02:13:56,16
11/Jun/23 02:14:56,23
11/Jun/23 02:15:56,18
11/Jun/23 02:16:56,12
11/Jun/23 02:17:56,19
11/Jun/23 02:18:56,27
11/Jun/23 02:19:56,18
11/Jun/23 02:20:56,25
11/Jun/23 02:21:56,16
11/Jun/23 02:22:56,17
11/Jun/23 02:23:56,19
11/Jun/23 02:24:56,24
11/Jun/23 02:25:56,18
11/Jun/23 02:26:56,26
11/Jun/23 02:27:56,12
11/Jun/23 02:28:56,26
11/Jun/23 02:29:56,14
11/Jun/23 02:30:56,10
11/Jun/23 02:31:56,18
11/Jun/23 02:32:56,23
11/Jun/23 02:33:56,21
11/Jun/23 02:34:56,18
11/Jun/23 02:35:56,13
11/Jun/23 02:36:56,20
11/Jun/23 02:37:56,27
11/Jun/23 02:38:56,22
11/Jun/23 02:39:56,16
11/Jun/23 02:40:56,14
11/Jun/23 02:43:03,11
11/Jun/23 02:44:03,14
11/Jun/23 02:45:03,26
11/Jun/23 02:46:03,22
11/Jun/23 02:47:03,18
11/Jun/23 02:48:03,25
11/Jun/23 02:49:03,26
11/Jun/23 02:50:03,13
11/Jun/23 02:51:03,26
11/Jun/23 02:52:03,24
11/Jun/23 02:53:03,23
11/Jun/23 02:54:03,21
11/Jun/23 02:55:03,14
11/Jun/23 02:56:03,15
11/Jun/23 02:57:03,13
11/Jun/23 02:58:03,25
11/Jun/23 02:59:03,18
11/Jun/23 03:00:03,21
11/Jun/23 03:01:03,18
11/Jun/23 03:02:03,20
11/Jun/23 03:03:03,18
11/Jun/23 03:04:03,23
11/Jun/23 03:05:03,14
11/Jun/23 03:06:03,20
11/Jun/23 03:07:03,21
11/Jun/23 03:08:03,30
11/Jun/23 03:09:03,26
11/Jun/23 03:10:03,17
11/Jun/23 03:11:03,13
11/Jun/23 03:12:03,17
11/Jun/23 03:13:03,13
11/Jun/23 03:14:03,18
11/Jun/23 03:15:03,33
11/Jun/23 03:16:03,21
11/Jun/23 03:17:03,25
11/Jun/23 03:18:03,17
11/Jun/23 03:19:03,23
11/Jun/23 03:20:03,23
11/Jun/23 03:21:03,17
11/Jun/23 03:22:03,18
11/Jun/23 03:23:03,23
11/Jun/23 03:24:03,16
11/Jun/23 03:25:03,26
11/Jun/23 03:26:03,25
11/Jun/23 03:27:03,12
11/Jun/23 03:28:03,22
11/Jun/23 03:29:03,12
11/Jun/23 03:30:03,21
